week,players,log_players
2024-05-27,81246,11.30523686821088
2024-06-03,78290,11.26817515990196
2024-06-10,75333,11.229673564797762
2024-06-17,72377,11.189643848344957
2024-06-24,69421,11.14794469438261
2024-07-01,66465,11.104430772301699
2024-07-08,65746,11.093554111687494
2024-07-15,65028,11.082573225354114
2024-07-22,64309,11.07145486932678
2024-07-29,63590,11.060211504261453
2024-08-05,62872,11.04885619254601
2024-08-12,62153,11.03735436608764
2024-08-19,61434,11.025718706802872
2024-08-26,60716,11.01396253374675
2024-09-02,59997,11.002049839954196
2024-09-09,59278,10.98999352120919
2024-09-16,58560,10.977807148635193
2024-09-23,57841,10.965453145756499
2024-09-30,57122,10.952944610406092
2024-10-07,56404,10.94029535695712
2024-10-14,55685,10.9274660898272
2024-10-21,54967,10.914488284142575
2024-10-28,54248,10.901321404363678
2024-11-04,53529,10.887978842099539
2024-11-11,52811,10.874474781329312
2024-11-18,52092,10.860766665087594
2024-11-25,51373,10.846868021600375
2024-12-02,50655,10.832793221487778
2024-12-09,49936,10.81849746451056
2024-12-16,49217,10.803994371254475
2024-12-23,48499,10.789298458156308
2024-12-30,47780,10.7743624208798
2025-01-06,47061,10.75919991152435
2025-01-13,46343,10.743825534777388
2025-01-20,45624,10.728189172836375
2025-01-27,44905,10.71230442610505
2025-02-03,44187,10.696185907157652
2025-02-10,43468,10.679780314182743
2025-02-17,42749,10.663101082278448
2025-02-24,42031,10.64616272024527
2025-03-03,41312,10.628908293646369
2025-03-10,40593,10.611350916931753
2025-03-17,39875,10.593504840087146
2025-03-24,39156,10.575308946381321
2025-03-31,38437,10.556775816334186
2025-04-07,37719,10.537919225261291
2025-04-14,37000,10.51867319162636
2025-04-21,36281,10.499049467245019
2025-04-28,35563,10.479061050523804
2025-05-05,34844,10.458636234938783
2025-05-12,34125,10.437785532487261
2025-05-19,33407,10.416520737844118
2025-05-26,32688,10.394763317057404
2025-06-02,31970,10.372553242053888
2025-06-09,31251,10.349806654652559
2025-06-16,30532,10.326530592918362
2025-06-23,29814,10.302733360830375
2025-06-30,29095,10.27832161709077
2025-07-07,28376,10.253298996453458
2025-07-14,27658,10.227670296024604
2025-07-21,26939,10.201330329750538
2025-07-28,26220,10.174277757317691
2025-08-04,25502,10.146512159443487
2025-08-11,24783,10.117913213230615
2025-08-18,24064,10.088472226749566
2025-08-25,23346,10.058180942212608
2025-09-01,22627,10.026899162451327
2025-09-08,22822,10.035480261994625
2025-09-15,23017,10.043988352323694
2025-09-22,23211,10.052381583217564
2025-09-29,23406,10.060747678734712
2025-10-06,23601,10.069044362997353
