week,players,log_players
2016-06-27,15721,9.662752677191515
2016-07-04,15236,9.631416327598494
2016-07-11,14752,9.599133945796375
2016-07-18,14268,9.565774546478782
2016-07-25,13784,9.531263778207766
2016-08-01,13300,9.495519314209846
2016-08-08,13376,9.501217335324483
2016-08-15,13453,9.506957408485542
2016-08-22,13529,9.51259080860336
2016-08-29,13605,9.518192651217346
2016-09-05,13681,9.523763287920113
2016-09-12,13758,9.52937575208596
2016-09-19,13834,9.53488460916053
2016-09-26,13910,9.540363284917488
2016-10-03,13986,9.545812108263812
2016-10-10,14063,9.551302513870247
2016-10-17,14139,9.556692215591841
2016-10-24,14215,9.5620530240851
2016-10-31,14291,9.567385247481795
2016-11-07,14368,9.57275879054198
2016-11-14,14444,9.578034382397348
2016-11-21,14520,9.583282288378786
2016-11-28,14596,9.588502797556337
2016-12-05,14673,9.593764349207467
2016-12-12,14749,9.598930562859502
2016-12-19,14825,9.604070223865927
2016-12-26,14901,9.60918360377546
2017-01-02,14978,9.614337736809313
2017-01-09,15054,9.619399015594476
2017-01-16,15130,9.624434806782402
2017-01-23,15206,9.629445365788381
2017-01-30,15283,9.634496378527837
2017-02-06,15359,9.639456900415627
2017-02-13,15435,9.64439293693626
2017-02-20,15511,9.64930472862475
2017-02-27,15588,9.6542566664586
2017-03-06,15664,9.659120364770292
2017-03-13,15740,9.663960521971394
2017-03-20,15816,9.668777364850452
2017-03-27,15893,9.67363403969682
2017-04-03,15969,9.678404621840867
2017-04-10,16045,9.683152553543957
2017-04-17,16121,9.687878048875998
2017-04-24,16198,9.692643056808935
2017-05-01,16274,9.697324021256602
2017-05-08,17398,9.764110536067486
2017-05-15,18523,9.826768482122723
2017-05-22,19647,9.885679933886163
2017-05-29,20772,9.94136120496421
2017-06-05,21896,9.994059250720515
2017-06-12,23021,10.044162121818896
2017-06-19,24145,10.091832598307642
2017-06-26,25270,10.13737320038224
2017-07-03,26394,10.180891990576775
2017-07-10,27519,10.222631954177766
2017-07-17,28643,10.262664364192181
2017-07-24,29767,10.301155676342068
2017-07-31,30892,10.338252529689154
2017-08-07,32016,10.373991056823515
2017-08-14,33141,10.408526465540385
2017-08-21,34265,10.441879704019923
2017-08-28,35390,10.474184573339508
2017-09-04,36514,10.505451027673455
2017-09-11,37639,10.535796025864991
2017-09-18,38763,10.56522146239033
2017-09-25,39888,10.59383080576334
2017-10-02,41012,10.621619985789982
2017-10-09,42137,10.648681493556756
2017-10-16,43261,10.675006815282412
2017-10-23,44385,10.70065685350242
2017-10-30,45510,10.725687361010687
2017-11-06,46634,10.750085167808939
2017-11-13,47759,10.77392280982383
2017-11-20,48883,10.79718496675754
2017-11-27,50008,10.819938271611647
2017-12-04,51132,10.842165803287912
2017-12-11,52257,10.863929132145572
2017-12-18,53381,10.885210156391135
2017-12-25,54506,10.906066066334803
2018-01-01,55630,10.926477903069339
2018-01-08,54755,10.91062396770986
2018-01-15,53880,10.8945146305243
2018-01-22,53005,10.878141527707198
2018-01-29,52130,10.861495877762152
2018-02-05,51255,10.844568453217502
2018-02-12,50380,10.827349549906602
2018-02-19,49505,10.809828953556615
2018-02-26,48630,10.791995903397831
2018-03-05,47755,10.773839052468839
2018-03-12,46879,10.755325092965364
2018-03-19,46004,10.736483628212472
2018-03-26,45129,10.717280334365933
2018-04-02,44254,10.697701041830877
2018-04-09,43379,10.677730732017421
2018-04-16,42504,10.657353468130779
2018-04-23,41629,10.636552318761908
2018-04-30,40754,10.615309273360882
2018-05-07,39879,10.593605148535708
2018-05-14,39004,10.57141948395501
2018-05-21,38129,10.548730426438988
2018-05-28,37254,10.525514600592947
2018-06-04,36379,10.501746964063756
2018-06-11,35504,10.477400645172375
2018-06-18,34629,10.452446760283022
2018-06-25,33754,10.42685420779643
2018-07-02,32879,10.400589435082308
2018-07-09,32004,10.373616173970015
2018-07-16,31129,10.345895139566009
2018-07-23,30254,10.317383686122145
2018-07-30,29378,10.28800137389136
2018-08-06,28503,10.25776462387486
2018-08-13,27628,10.226585030208863
2018-08-20,26753,10.194401895568575
2018-08-27,25878,10.161148465875899
2018-09-03,25003,10.126751096650914
2018-09-10,24128,10.091128270807683
2018-09-17,23253,10.05418943494962
2018-09-24,22378,10.015833612367667
2018-10-01,21503,9.975947739265388
2018-10-08,21199,9.961709289736252
2018-10-15,20895,9.947265174882016
2018-10-22,20591,9.932609366108146
2018-10-29,20287,9.91773556580133
2018-11-05,19983,9.90263719108129
2018-11-12,19679,9.88730735630709
2018-11-19,19375,9.871738854221547
2018-11-26,19071,9.855924135604518
2018-12-03,18767,9.839855287291273
2018-12-10,18463,9.823524008395744
2018-12-17,18159,9.806921584559797
2018-12-24,17855,9.790038860028549
2018-12-31,17551,9.77286620732769
2019-01-07,17247,9.7553934942914
2019-01-14,16943,9.737610048158107
2019-01-21,16639,9.719504616415508
2019-01-28,16335,9.70106532403517
2019-02-04,16031,9.682279626689674
2019-02-11,15727,9.663134259490725
2019-02-18,15423,9.643615180723614
2019-02-25,15119,9.623707509980202
2019-03-04,14815,9.603395460007665
2019-03-11,14511,9.582662261491093
2019-03-18,14207,9.561490079872078
2019-03-25,13903,9.539859923169542
2019-04-01,13599,9.517751539608959
2019-04-08,14338,9.570668634412817
2019-04-15,15077,9.62092568277892
2019-04-22,15816,9.668777364850452
2019-04-29,16555,9.714443449981347
2019-05-06,17294,9.758114899520375
2019-05-13,18033,9.799958691707271
2019-05-20,18773,9.840174946324362
2019-05-27,19512,9.878784939895755
2019-06-03,20251,9.915959454031448
2019-06-10,20990,9.951801412814678
2019-06-17,21729,9.986403052863436
2019-06-24,22468,10.019847353652324
2019-07-01,23207,10.052209236282758
2019-07-08,23905,10.081842921060204
2019-07-15,24603,10.110623665704521
2019-07-22,25300,10.138559674715612
2019-07-29,25998,10.165774890967965
2019-08-05,26696,10.19226902043121
2019-08-12,27394,10.218079290294767
2019-08-19,28092,10.24324011727891
2019-08-26,28790,10.267783383606222
2019-09-02,29488,10.291738679909605
2019-09-09,30185,10.315100391230526
2019-09-16,30883,10.337961149679
2019-09-23,31581,10.360310952919434
2019-09-30,32279,10.382172142969702
2019-10-07,32977,10.403565627755354
2019-10-14,33674,10.424481305217745
2019-10-21,34372,10.444997558433114
2019-10-28,35070,10.465101343134224
2019-11-04,35768,10.484808917913817
2019-11-11,36466,10.50413559859915
2019-11-18,37164,10.523095829761203
2019-11-25,37862,10.541703249569855
2019-12-02,38559,10.559944814778241
2019-12-09,39257,10.577885051258207
2019-12-16,39955,10.595509099808563
2019-12-23,40653,10.612827912990824
2019-12-30,41351,10.62985188395627
2020-01-06,42048,10.646567101844282
2020-01-13,42746,10.663030902735755
2020-01-20,43444,10.679228031399926
2020-01-27,44142,10.69516698916032
2020-02-03,44840,10.710855877186097
2020-02-10,45538,10.72630242121811
2020-02-17,46236,10.741513994414158
2020-02-24,46933,10.756476331740021
2020-03-02,47631,10.771239088745622
2020-03-09,48329,10.785787073542922
2020-03-16,49027,10.800126445744926
2020-03-23,49725,10.814263103722173
2020-03-30,50422,10.828182866754094
2020-04-06,51120,10.841931089051416
2020-04-13,51818,10.855492858234276
2020-04-20,52516,10.868873164054001
2020-04-27,53214,10.882076798604507
2020-05-04,53912,10.895108366626053
2020-05-11,54610,10.9079722951462
2020-05-18,55307,10.920654761778046
2020-05-25,56005,10.93319625144584
2020-06-01,56703,10.945582398369066
2020-06-08,56349,10.93931977308153
2020-06-15,55996,10.933035538594716
2020-06-22,55642,10.92669359075441
2020-06-29,55289,10.92032925271517
2020-07-06,54935,10.913905947134982
2020-07-13,54581,10.90744111582406
2020-07-20,54228,10.90095265919928
2020-07-27,53874,10.894403265748863
2020-08-03,53521,10.887829379231441
2020-08-10,53167,10.88119318211175
2020-08-17,52813,10.874512651510335
2020-08-24,52460,10.867806253420865
2020-08-31,52106,10.861035384258484
2020-09-07,51753,10.854237680461853
2020-09-14,51399,10.847373996001082
2020-09-21,51045,10.840462875603116
2020-09-28,50692,10.833523386201955
2020-10-05,50338,10.826515538062948
2020-10-12,49985,10.819478239401281
2020-10-19,49631,10.81237091748186
2020-10-26,49277,10.805212719730967
2020-11-02,48924,10.798023352607254
2020-11-09,48570,10.790761335339791
2020-11-16,48217,10.783466934951127
2020-11-23,47863,10.776098042322785
2020-11-30,47509,10.768674445759071
2020-12-07,47156,10.761216533412018
2020-12-14,46802,10.753681216035357
2020-12-21,46449,10.746110215484947
2020-12-28,46095,10.738459763232695
2021-01-04,45741,10.730750330040017
2021-01-11,45388,10.72300303191088
2021-01-18,45034,10.715173039019605
2021-01-25,44681,10.707303634311371
2021-02-01,44327,10.69934925118787
2021-02-08,41922,10.643566027780505
2021-02-15,39517,10.58448623804925
2021-02-22,37112,10.52169564643158
2021-03-01,34707,10.454696674696999
2021-03-08,35166,10.467834985704485
2021-03-15,35624,10.480774847001538
2021-03-22,36083,10.493577119278669
2021-03-29,36542,10.50621756297161
2021-04-05,37000,10.51867319162636
2021-04-12,37459,10.531002280500273
2021-04-19,37918,10.543181212361983
2021-04-26,38376,10.5551875431819
2021-05-03,38835,10.567077180853747
2021-05-10,39294,10.578827114446108
2021-05-17,39752,10.590415433282157
2021-05-24,40211,10.601895869017545
2021-05-31,40670,10.61324599890127
2021-06-07,41128,10.624444433735341
2021-06-14,41587,10.635542897411055
2021-06-21,42046,10.646519536025071
2021-06-28,42504,10.657353468130779
2021-07-05,42963,10.668094559146812
2021-07-12,43421,10.678698474028431
2021-07-19,43880,10.689213914389166
2021-07-26,44339,10.69961992991643
2021-08-02,44797,10.709896451875155
2021-08-09,45256,10.720090537022992
2021-08-16,45715,10.730181750598527
2021-08-23,46173,10.740150490648064
2021-08-30,46632,10.750042279725387
2021-09-06,47091,10.759837178943316
2021-09-13,47549,10.769516037258176
2021-09-20,48008,10.779122942669348
2021-09-27,48467,10.788638432968888
2021-10-04,48925,10.798043792264277
2021-10-11,49384,10.807381764073732
2021-10-18,49843,10.816633344266204
2021-10-25,50301,10.825780236605917
2021-11-01,50760,10.834863921828324
2021-11-08,51153,10.842576420686262
2021-11-15,51545,10.850210491530484
2021-11-22,51938,10.85780597850694
2021-11-29,52331,10.865344208681089
2021-12-06,52723,10.872807071958002
2021-12-13,53116,10.880233480110219
2021-12-20,53509,10.887605143035042
2021-12-27,53902,10.894922861960078
2022-01-03,54294,10.902169002579189
2022-01-10,54687,10.909381300201032
2022-01-17,55080,10.916541952842591
2022-01-24,55472,10.923633667924804
2022-01-31,55865,10.930693344981439
2022-02-07,56258,10.937703532176267
2022-02-14,56650,10.944647266456153
2022-02-21,57043,10.951560648375533
2022-02-28,57436,10.958426563414267
2022-03-07,57828,10.965228366428333
2022-03-14,58221,10.972001393380205
2022-03-21,58614,10.978728854880998
2022-03-28,59007,10.985411359918002
2022-04-04,59399,10.992032670192192
2022-04-11,59792,10.998627151725264
2022-04-18,60185,11.005178430813835
2022-04-25,60577,11.011670562060852
2022-05-02,60970,11.018137218901861
2022-05-09,61363,11.024562326632154
2022-05-16,61755,11.030930222872115
2022-05-23,62148,11.037273916211891
2022-05-30,62541,11.043577620650547
2022-06-06,62933,11.049825947401231
2022-06-13,63326,11.056051266296711
2022-06-20,63719,11.062238070241076
2022-06-27,64112,11.068386832875925
2022-07-04,64504,11.074482516364858
2022-07-11,64897,11.080556676662296
2022-07-18,65290,11.08659416418068
2022-07-25,65682,11.092580194332612
2022-08-01,66075,11.09854573947249
2022-08-08,65208,11.085337439774293
2022-08-15,64342,11.071967885171565
2022-08-22,63475,11.058401406572878
2022-08-29,62609,11.04466431672233
2022-09-05,61742,11.030719691441425
2022-09-12,60875,11.01657786038489
2022-09-19,60009,11.002249829955362
2022-09-26,59142,10.987696610893494
2022-10-03,58276,10.972945623773887
2022-10-10,57409,10.957956364441785
2022-10-17,56543,10.942756689620648
2022-10-24,55676,10.927304453347292
2022-10-31,54809,10.911609693027891
2022-11-07,53943,10.895683212499748
2022-11-14,53076,10.879480127656327
2022-11-21,52210,10.863029326404599
2022-11-28,51343,10.846283886687548
2022-12-05,50476,10.829253254772802
2022-12-12,49610,10.811947705295095
2022-12-19,48743,10.79431687637241
2022-12-26,47877,10.776390501067295
2023-01-02,47010,10.758115624018176
2023-01-09,46143,10.73950054911992
2023-01-16,45277,10.720554456265182
2023-01-23,44410,10.701219948286148
2023-01-30,43544,10.681527200114036
2023-02-06,42677,10.661415412410987
2023-02-13,41810,10.640890824350612
2023-02-20,40944,10.61996055839957
2023-02-27,40077,10.598557882657921
2023-03-06,39211,10.5767125986592
2023-03-13,38344,10.554353340839468
2023-03-20,37478,10.531509373135611
2023-03-27,36611,10.50810402068251
2023-04-03,35744,10.484137701868928
2023-04-10,34878,10.459611536929405
2023-04-17,34011,10.434439280685709
2023-04-24,33145,10.408647154675492
2023-05-01,32278,10.382141162595767
2023-05-08,32655,10.393753262336757
2023-05-15,33032,10.405232067565926
2023-05-22,33410,10.416610535350802
2023-05-29,33787,10.427831392103027
2023-06-05,34164,10.438927737066038
2023-06-12,34541,10.44990230322135
2023-06-19,34918,10.46075773454472
2023-06-26,35295,10.471496589829572
2023-07-03,35673,10.482149379105689
2023-07-10,36050,10.492662142713096
2023-07-17,36427,10.50306553689991
2023-07-24,36804,10.513361813902252
2023-07-31,37181,10.523553157094481
2023-08-07,37558,10.53364168376815
2023-08-14,37936,10.543655808305187
2023-08-21,38313,10.55354454316437
2023-08-28,38690,10.563336447694558
2023-09-04,39067,10.573033399843746
2023-09-11,39444,10.58263722345222
2023-09-18,39821,10.5921496903114
2023-09-25,40199,10.601597398675818
2023-10-02,40576,10.610932037796898
2023-10-09,40953,10.620180346671088
2023-10-16,41330,10.629343907505778
2023-10-23,41707,10.638424259406456
2023-10-30,42084,10.647422899928179
2023-11-06,42462,10.65636483730384
2023-11-13,42839,10.665204181618838
2023-11-20,43216,10.673966076032396
2023-11-27,43593,10.682651865988806
